institute,address,phone,title,price,min_age,max_age,grade
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,جوجیتسو بانوان تک جلسه ای,165.000 تومان,12,15,متوسطه1
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,جوجیتسو بانوان تک جلسه ای,165.000 تومان,15,18,متوسطه2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,جوجیتسو بانوان تک جلسه ای,165.000 تومان,19,99,بزرگسالان
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,جوجیتسو بانوان 8 جلسه,1.200.000 تومان,9,12,دبستان2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,جوجیتسو بانوان 8 جلسه,1.200.000 تومان,12,15,متوسطه1
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,جوجیتسو بانوان 8 جلسه,1.200.000 تومان,15,18,متوسطه2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,جوجیتسو بانوان 8 جلسه,1.200.000 تومان,19,99,بزرگسالان
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,نینجا بانوان تک جلسه ای,165.000 تومان,9,12,دبستان2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,نینجا بانوان تک جلسه ای,165.000 تومان,12,15,متوسطه1
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,نینجا بانوان تک جلسه ای,165.000 تومان,15,18,متوسطه2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,نینجا بانوان تک جلسه ای,165.000 تومان,19,99,بزرگسالان
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,نینجا بانوان 8 جلسه,1.000.000 تومان,9,12,دبستان2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,نینجا بانوان 8 جلسه,1.000.000 تومان,12,15,متوسطه1
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,نینجا بانوان 8 جلسه,1.000.000 تومان,15,18,متوسطه2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,نینجا بانوان 8 جلسه,1.000.000 تومان,19,99,بزرگسالان
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,نینجا بانوان 12 جلسه,1.300.000 تومان,9,12,دبستان2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,نینجا بانوان 12 جلسه,1.300.000 تومان,12,15,متوسطه1
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,نینجا بانوان 12 جلسه,1.300.000 تومان,15,18,متوسطه2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,نینجا بانوان 12 جلسه,1.300.000 تومان,19,99,بزرگسالان
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,TRXفیتنس بانوان تک جلسه ای,225.000 تومان,9,12,دبستان2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,TRXفیتنس بانوان تک جلسه ای,225.000 تومان,12,15,متوسطه1
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,TRXفیتنس بانوان تک جلسه ای,225.000 تومان,15,18,متوسطه2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,TRXفیتنس بانوان تک جلسه ای,225.000 تومان,19,99,بزرگسالان
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,TRXفیتنس بانوان 12 جلسه,1.650.000 تومان,9,12,دبستان2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,TRXفیتنس بانوان 12 جلسه,1.650.000 تومان,12,15,متوسطه1
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,TRXفیتنس بانوان 12 جلسه,1.650.000 تومان,15,18,متوسطه2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,TRXفیتنس بانوان 12 جلسه,1.650.000 تومان,19,99,بزرگسالان
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,والیبال مقدماتی دختران تک جلسه ای,145.000 تومان,9,12,دبستان2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,والیبال مقدماتی دختران تک جلسه ای,145.000 تومان,12,15,متوسطه1
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,والیبال مقدماتی دختران تک جلسه ای,145.000 تومان,15,18,متوسطه2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,والیبال مقدماتی دختران 8 جلسه,975.000 تومان,9,12,دبستان2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,والیبال مقدماتی دختران 8 جلسه,975.000 تومان,12,15,متوسطه1
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,والیبال مقدماتی دختران 8 جلسه,975.000 تومان,15,18,متوسطه2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,والیبال مقدماتی دختران 12 جلسه,1.200.000 تومان,9,12,دبستان2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,والیبال مقدماتی دختران 12 جلسه,1.200.000 تومان,12,15,متوسطه1
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,والیبال مقدماتی دختران 12 جلسه,1.200.000 تومان,15,18,متوسطه2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,بازی ژیمناستیک دختران تک جلسه ای,145.000 تومان,4,6,پیش دبستانی
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,ژیمناستیک مقدماتی دختران تک جلسه ای,145.000 تومان,6,9,دبستان1
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,ژیمناستیک مقدماتی دختران تک جلسه ای,145.000 تومان,9,12,دبستان2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,ژیمناستیک مقدماتی دختران تک جلسه ای,145.000 تومان,12,15,متوسطه1
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,ژیمناستیک مقدماتی دختران تک جلسه ای,145.000 تومان,15,18,متوسطه2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,ژیمناستیک بانوان تک جلسه ای,200.000 تومان,19,99,بزرگسالان
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,بازی ژیمناستیک دختران 12 جلسه,1.200.000 تومان,4,6,پیش دبستانی
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,ژیمناستیک مقدماتی دختران 12 جلسه,1.200.000 تومان,6,9,دبستان1
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,ژیمناستیک مقدماتی دختران 8 جلسه,975.000 تومان,9,12,دبستان2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,ژیمناستیک مقدماتی دختران 8 جلسه,975.000 تومان,12,15,متوسطه1
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,ژیمناستیک مقدماتی دختران 8 جلسه,975.000 تومان,15,18,متوسطه2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,ژیمناستیک بانوان 8 جلسه,1.430.000 تومان,19,99,بزرگسالان
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,ژیمناستیک مقدماتی دختران 12 جلسه,1.200.000 تومان,9,12,دبستان2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,ژیمناستیک مقدماتی دختران 12 جلسه,1.200.000 تومان,12,15,متوسطه1
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,ژیمناستیک مقدماتی دختران 12 جلسه,1.200.000 تومان,15,18,متوسطه2
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,ژیمناستیک بانوان 12 جلسه,1.650.000 تومان,19,99,بزرگسالان
باشگاه ورزشی شاهین,آدرس: خیابان جی، خیابان همدانیان، جنب پمپ بنزین,03132757301-09395082343,ژیمناستیک نیمه پیشرفته دختران تک جلسه ای,195.000 تومان,9,12,دبستان2
